"id","study_id","sex","race","T_TOCA_breakrule","T_TOCA_harmpro","T_TOCA_breakthg","T_TOCA_takeprop","T_TOCA_fight","T_TOCA_lies","T_TOCA_yell","T_TOCA_stub","T_TOCA_teas","hs"
"PIRC1_817240","PIRC1","male","black",1,NA,0,1,1,0,1,1,1,1
"PIRC1_817340","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_817520","PIRC1","female","black",1,NA,1,1,1,1,1,1,1,1
"PIRC1_817550","PIRC1","female","black",1,1,0,1,0,1,0,0,1,1
"PIRC1_817609","PIRC1","female","white",1,0,0,0,1,1,1,1,1,1
"PIRC1_818040","PIRC1","male","black",1,0,0,0,1,1,1,1,1,1
"PIRC1_818519","PIRC1","female","black",0,0,0,0,0,0,1,0,1,1
"PIRC1_819020","PIRC1","female","black",0,0,0,0,0,0,1,0,0,0
"PIRC1_819050","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_819350","PIRC1","male","black",1,1,1,1,0,1,1,1,1,0
"PIRC1_819840","PIRC1","male","white",1,1,0,0,0,0,0,0,0,1
"PIRC1_820040","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_820160","PIRC1","male","white",1,1,1,1,1,1,1,1,1,1
"PIRC1_820830","PIRC1","female","black",1,1,1,1,0,1,1,1,1,1
"PIRC1_82130","PIRC1","female","black",0,0,0,0,0,0,0,1,1,1
"PIRC1_821920","PIRC1","female","black",1,0,1,0,0,1,1,1,1,0
"PIRC1_822020","PIRC1","female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_822220","PIRC1","male","black",0,0,0,0,0,0,0,0,0,0
"PIRC1_823130","PIRC1","female","black",0,0,0,0,0,0,0,0,0,0
"PIRC1_823170","PIRC1","male","black",1,0,0,0,1,1,0,1,1,1
"PIRC1_823840","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_824830","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_824850","PIRC1","female","black",1,0,0,0,0,0,0,0,1,1
"PIRC1_825040","PIRC1","male","black",1,0,0,1,1,1,1,1,1,0
"PIRC1_825350","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_82630","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_826519","PIRC1","female","black",1,0,0,1,1,0,1,1,1,1
"PIRC1_826719","PIRC1","female","black",1,NA,0,1,1,1,1,1,1,1
"PIRC1_827150","PIRC1","female","black",1,1,1,1,0,0,1,1,1,1
"PIRC1_827530","PIRC1","female","black",1,0,0,1,0,0,1,1,1,1
"PIRC1_827809","PIRC1","female","black",1,NA,0,0,0,1,0,1,1,0
"PIRC1_827940","PIRC1","female","black",1,1,0,1,0,0,1,1,1,1
"PIRC1_829040","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_829619","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_829930","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_830630","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_830920","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_831109","PIRC1","female","black",1,0,1,1,1,1,1,1,1,1
"PIRC1_831360","PIRC1","female","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_831640","PIRC1","female","white",1,0,0,0,0,0,0,1,0,1
"PIRC1_831840","PIRC1","male","white",0,NA,0,0,0,0,0,0,0,1
"PIRC1_831920","PIRC1","female","black",0,NA,0,0,0,0,1,0,0,1
"PIRC1_831940","PIRC1","female","black",1,0,0,1,0,0,1,1,1,1
"PIRC1_832750","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_83309","PIRC1","female","black",0,0,0,0,1,0,0,0,1,1
"PIRC1_833419","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_833440","PIRC1","female","black",0,0,0,0,0,0,1,1,0,1
"PIRC1_833630","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_834050","PIRC1","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_834150","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_834840","PIRC1","female","white",0,1,0,0,0,1,1,1,1,1
"PIRC1_835420","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_837180","PIRC1","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_837350","PIRC1","female","white",1,0,1,1,0,1,1,1,1,1
"PIRC1_837430","PIRC1","female","black",1,0,0,0,0,0,0,0,0,0
"PIRC1_837730","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_838020","PIRC1","female","black",0,1,1,1,1,1,1,1,1,1
"PIRC1_838180","PIRC1","male","black",1,1,1,0,0,0,0,1,1,1
"PIRC1_838440","PIRC1","male","white",1,1,0,0,0,0,0,0,1,1
"PIRC1_839019","PIRC1","male","black",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_839040","PIRC1","male","black",1,0,0,0,0,0,0,1,1,1
"PIRC1_839719","PIRC1","male","black",NA,1,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_840109","PIRC1","male","white",1,0,1,1,1,1,1,1,0,1
"PIRC1_840920","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_841360","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_841840","PIRC1","male","black",1,0,1,1,1,1,1,0,1,1
"PIRC1_842330","PIRC1","female","white",0,1,0,0,0,1,0,1,0,1
"PIRC1_8430","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_843020","PIRC1","female","black",1,1,0,1,1,1,1,1,1,1
"PIRC1_844350","PIRC1","female","black",1,0,0,0,0,0,0,0,1,1
"PIRC1_844850","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_84530","PIRC1","female","black",0,0,0,0,0,0,1,1,1,1
"PIRC1_846130","PIRC1","female","black",0,0,0,0,0,0,1,1,1,1
"PIRC1_847020","PIRC1","male","white",1,1,0,1,1,1,1,1,0,1
"PIRC1_848420","PIRC1","female","black",0,0,0,0,0,0,0,0,0,0
"PIRC1_849450","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_850020","PIRC1","male","black",1,0,1,1,1,1,1,0,1,1
"PIRC1_850140","PIRC1","female","black",1,0,0,0,0,0,0,1,0,1
"PIRC1_850840","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_851230","PIRC1","male","black",1,1,0,1,0,1,0,0,0,1
"PIRC1_851320","PIRC1","female","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_851630","PIRC1","female","black",1,0,0,0,1,0,1,0,0,1
"PIRC1_851819","PIRC1","female","black",0,1,0,0,0,0,0,1,1,1
"PIRC1_85319","PIRC1","male","black",1,1,0,0,1,1,1,1,1,0
"PIRC1_855720","PIRC1","female","black",1,1,0,1,0,1,1,1,1,1
"PIRC1_856930","PIRC1","female","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_857030","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_858630","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_858930","PIRC1","female","white",1,0,0,0,0,0,1,0,0,1
"PIRC1_859820","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_859920","PIRC1","female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_860020","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_860819","PIRC1","female","black",1,0,0,0,0,0,0,0,0,1
"PIRC1_862330","PIRC1","female","black",0,0,0,0,1,0,0,1,1,1
"PIRC1_862430","PIRC1","male","black",1,1,0,1,1,1,1,0,1,0
"PIRC1_862530","PIRC1","female","black",1,0,0,0,1,0,1,1,0,1
"PIRC1_863320","PIRC1","male","black",0,1,0,1,0,0,1,0,1,1
"PIRC1_863420","PIRC1","female","black",0,0,0,0,1,0,1,1,1,0
"PIRC1_863619","PIRC1","male","black",1,0,0,1,1,1,1,1,1,1
"PIRC1_863819","PIRC1","female","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_864020","PIRC1","male","white",1,0,0,1,1,1,1,1,1,1
"PIRC1_864350","PIRC1","male","white",1,0,1,1,1,1,0,1,1,1
"PIRC1_865620","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_866730","PIRC1","female","black",0,0,0,1,0,0,1,0,0,1
"PIRC1_868930","PIRC1","male","white",0,0,0,0,0,0,1,1,0,0
"PIRC1_869319","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_86940","PIRC1","female","black",1,0,0,0,1,0,1,1,1,0
"PIRC1_872320","PIRC1","female","white",1,NA,0,0,0,0,0,0,0,1
"PIRC1_872450","PIRC1","female","black",0,1,0,0,0,0,0,1,1,1
"PIRC1_872819","PIRC1","female","black",1,0,0,0,0,0,1,0,1,1
"PIRC1_873340","PIRC1","female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_874130","PIRC1","male","white",1,1,0,1,0,0,0,0,0,1
"PIRC1_874150","PIRC1","female","black",0,1,0,1,1,1,0,0,1,1
"PIRC1_87440","PIRC1","male","white",1,0,0,1,0,0,1,1,1,1
"PIRC1_874440","PIRC1","male","white",1,1,1,1,1,0,0,0,1,1
"PIRC1_874730","PIRC1","female","black",1,NA,1,1,1,1,1,1,1,1
"PIRC1_8750","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_875340","PIRC1","male","black",1,1,0,0,0,0,1,0,1,0
"PIRC1_875450","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_875530","PIRC1","male","black",1,1,1,1,1,1,0,1,1,0
"PIRC1_875619","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_875730","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_875930","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_877770","PIRC1","female","white",1,1,1,1,1,1,1,1,1,1
"PIRC1_878030","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_878350","PIRC1","female","black",1,1,0,1,0,1,1,1,1,1
"PIRC1_878920","PIRC1","female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_878950","PIRC1","female","black",1,0,0,0,0,0,0,0,0,1
"PIRC1_880730","PIRC1","female","black",1,0,1,1,0,1,1,1,1,1
"PIRC1_880840","PIRC1","male","white",0,0,0,0,0,1,0,1,1,1
"PIRC1_880940","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_882120","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_882530","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_882730","PIRC1","female","white",1,0,0,0,0,1,1,1,0,1
"PIRC1_883020","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_883320","PIRC1","female","black",1,1,0,1,0,1,1,0,1,0
"PIRC1_883840","PIRC1","male","black",1,0,0,0,1,0,1,1,0,1
"PIRC1_885020","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_885350","PIRC1","female","black",1,1,1,0,0,0,0,1,0,0
"PIRC1_885419","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_885730","PIRC1","female","black",0,0,0,0,0,0,0,1,1,0
"PIRC1_886270","PIRC1","female","white",1,1,1,0,1,1,1,1,1,0
"PIRC1_886470","PIRC1","male","black",0,0,0,0,0,0,0,1,0,1
"PIRC1_886520","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_887350","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_887370","PIRC1","male","black",0,0,0,1,0,1,0,1,1,1
"PIRC1_888550","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_888630","PIRC1","female","black",1,0,0,0,0,0,0,0,0,0
"PIRC1_888920","PIRC1","male","white",1,1,1,1,1,1,1,1,1,1
"PIRC1_889040","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_889320","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_889350","PIRC1","male","black",1,NA,1,0,0,0,0,1,1,0
"PIRC1_889920","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_890250","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_890619","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_892130","PIRC1","male","black",1,1,0,0,0,0,0,1,0,0
"PIRC1_89220","PIRC1","female","black",0,0,0,0,1,0,0,1,0,0
"PIRC1_892719","PIRC1","female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"PIRC1_893250","PIRC1","male","white",1,1,0,0,0,1,1,1,1,1
"PIRC1_89330","PIRC1","male","black",1,1,1,1,1,1,1,0,1,1
"PIRC1_893330","PIRC1","male","white",1,NA,0,0,0,0,0,0,0,1
"PIRC1_893730","PIRC1","male","black",1,1,1,1,0,1,1,1,1,0
"PIRC1_893840","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_895319","PIRC1","female","black",1,0,0,0,0,0,1,1,1,1
"PIRC1_895630","PIRC1","male","black",0,1,0,0,0,0,1,0,0,1
"PIRC1_89620","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_896530","PIRC1","female","black",1,0,1,1,1,1,1,1,1,0
"PIRC1_897440","PIRC1","male","white",0,0,0,0,0,1,0,1,0,1
"PIRC1_897750","PIRC1","female","black",1,1,1,1,1,1,0,1,1,1
"PIRC1_898930","PIRC1","female","black",1,0,0,0,0,0,1,0,0,1
"PIRC1_899519","PIRC1","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_899619","PIRC1","male","black",0,0,0,0,0,0,0,0,1,1
"PIRC1_900619","PIRC1","male","black",1,NA,0,1,1,1,1,1,1,1
"PIRC1_900860","PIRC1","male","black",1,0,0,0,0,0,1,1,0,1
"PIRC1_900920","PIRC1","male","white",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_903120","PIRC1","male","black",1,NA,1,1,1,1,0,1,1,0
"PIRC1_903330","PIRC1","male","black",0,0,0,0,1,0,0,0,1,0
"PIRC1_903820","PIRC1","female","black",1,0,1,1,1,1,1,1,1,0
"PIRC1_903840","PIRC1","female","black",1,1,1,1,0,0,1,1,1,1
"PIRC1_904240","PIRC1","female","black",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_90440","PIRC1","female","black",1,0,0,0,1,1,1,1,0,1
"PIRC1_905530","PIRC1","female","black",1,NA,0,1,0,1,0,1,1,0
"PIRC1_906440","PIRC1","female","black",1,NA,0,1,1,1,1,1,1,1
"PIRC1_907350","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_907940","PIRC1","male","white",1,1,1,1,1,1,1,1,1,1
"PIRC1_90920","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_909340","PIRC1","female","black",0,NA,0,1,0,1,0,1,0,1
"PIRC1_909419","PIRC1","female","black",1,NA,1,1,1,1,1,1,1,1
"PIRC1_910020","PIRC1","female","black",1,NA,1,1,0,0,1,1,1,1
"PIRC1_91019","PIRC1","female","black",0,0,0,0,0,0,0,1,0,0
"PIRC1_910350","PIRC1","male","black",0,1,1,0,0,0,0,0,0,0
"PIRC1_910450","PIRC1","female","white",1,0,0,0,0,0,0,0,0,0
"PIRC1_910830","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_910909","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_911430","PIRC1","female","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_911860","PIRC1","female","white",1,0,1,1,0,0,1,1,1,1
"PIRC1_911940","PIRC1","male","black",1,1,1,1,1,1,1,0,1,1
"PIRC1_912250","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_912750","PIRC1","female","black",1,1,1,1,0,1,1,1,1,1
"PIRC1_913030","PIRC1","female","white",1,1,1,1,1,0,1,1,1,1
"PIRC1_913340","PIRC1","female","black",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_913620","PIRC1","male","black",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_914030","PIRC1","female","black",1,1,0,0,0,0,0,1,1,0
"PIRC1_91419","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_914630","PIRC1","female","black",1,1,0,1,1,1,1,0,1,0
"PIRC1_916460","PIRC1","female","white",0,0,0,0,0,0,0,0,0,0
"PIRC1_917050","PIRC1","male","white",0,0,0,0,0,0,0,0,0,0
"PIRC1_917970","PIRC1","female","white",1,0,0,0,0,1,0,1,1,1
"PIRC1_918020","PIRC1","female","black",1,NA,1,0,0,0,0,0,0,1
"PIRC1_918230","PIRC1","female","black",1,NA,0,1,1,1,1,1,1,1
"PIRC1_918440","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_919020","PIRC1","male","black",1,0,0,0,0,1,0,1,1,0
"PIRC1_919040","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_919750","PIRC1","male","black",1,1,0,1,0,1,0,0,0,0
"PIRC1_920","PIRC1","female","black",0,NA,0,0,0,0,0,0,1,1
"PIRC1_920050","PIRC1","male","black",1,1,0,1,1,0,0,0,1,1
"PIRC1_920099","PIRC1","male","black",1,NA,0,1,1,1,1,1,1,1
"PIRC1_920160","PIRC1","male","white",1,1,0,1,1,0,0,1,1,1
"PIRC1_920230","PIRC1","male","black",1,1,0,1,0,1,1,1,1,1
"PIRC1_921020","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_921440","PIRC1","female","black",1,1,0,0,0,1,1,1,0,1
"PIRC1_922260","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_922320","PIRC1","female","black",1,0,0,0,0,0,1,0,1,1
"PIRC1_923130","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_924160","PIRC1","female","black",0,1,1,1,0,1,0,0,1,1
"PIRC1_924640","PIRC1","male","black",1,NA,0,0,0,0,0,0,1,1
"PIRC1_925050","PIRC1","male","white",NA,0,NA,NA,NA,NA,NA,NA,NA,0
"PIRC1_925750","PIRC1","female","black",1,0,0,1,0,1,0,1,0,1
"PIRC1_925840","PIRC1","male","black",1,1,1,0,0,1,1,1,0,0
"PIRC1_926940","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_927030","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_927430","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_927660","PIRC1","male","black",1,0,0,1,1,1,1,1,1,1
"PIRC1_927750","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_927950","PIRC1","male","black",0,1,1,1,1,1,1,1,0,1
"PIRC1_929630","PIRC1","female","black",1,1,1,1,1,1,0,1,1,1
"PIRC1_929830","PIRC1","male","black",1,1,1,1,1,0,1,0,1,1
"PIRC1_929920","PIRC1","male","black",0,1,0,0,0,0,1,1,1,1
"PIRC1_930440","PIRC1","female","black",0,1,0,0,0,0,0,1,0,0
"PIRC1_930540","PIRC1","female","white",1,NA,0,1,0,1,1,0,1,0
"PIRC1_930920","PIRC1","male","black",1,1,1,1,0,0,1,1,1,1
"PIRC1_931230","PIRC1","male","white",1,0,0,0,0,1,1,1,1,1
"PIRC1_931419","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_931630","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_931730","PIRC1","male","white",1,1,0,0,0,1,1,1,1,0
"PIRC1_931920","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_931950","PIRC1","female","white",1,NA,0,0,0,0,1,1,1,1
"PIRC1_932240","PIRC1","male","white",1,0,0,0,0,0,0,1,0,1
"PIRC1_93250","PIRC1","male","white",1,1,1,1,1,1,1,1,1,1
"PIRC1_934840","PIRC1","male","black",1,0,0,1,0,0,1,1,1,1
"PIRC1_935930","PIRC1","female","black",1,NA,0,0,1,1,1,1,0,0
"PIRC1_936620","PIRC1","female","black",0,0,0,0,0,0,1,0,0,1
"PIRC1_939230","PIRC1","male","black",0,1,0,1,0,1,0,0,0,1
"PIRC1_939420","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_939899","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_940020","PIRC1","female","black",1,0,1,1,1,1,1,0,1,1
"PIRC1_940530","PIRC1","female","black",1,NA,1,1,1,1,1,1,1,1
"PIRC1_941270","PIRC1","female","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_942040","PIRC1","male","white",1,1,0,1,0,1,1,1,1,1
"PIRC1_942050","PIRC1","female","black",1,1,0,1,0,1,1,1,1,1
"PIRC1_942330","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_943640","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_945719","PIRC1","male","black",0,0,1,0,0,0,1,1,1,0
"PIRC1_946840","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_947430","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_947619","PIRC1","female","black",1,1,0,1,1,0,0,1,1,0
"PIRC1_947819","PIRC1","female","white",0,NA,0,0,0,0,0,0,0,1
"PIRC1_948020","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_948730","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_948950","PIRC1","female","white",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_949619","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_949730","PIRC1","male","white",1,1,1,1,0,1,1,1,1,0
"PIRC1_950630","PIRC1","male","black",1,1,1,1,0,0,0,0,0,1
"PIRC1_950840","PIRC1","female","white",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_951220","PIRC1","female","white",0,NA,0,0,0,0,0,0,0,1
"PIRC1_951630","PIRC1","female","black",1,0,0,0,0,0,0,0,0,1
"PIRC1_952260","PIRC1","male","white",NA,0,NA,NA,NA,NA,NA,NA,NA,0
"PIRC1_953130","PIRC1","male","black",1,0,1,1,1,1,1,1,1,1
"PIRC1_954150","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_954209","PIRC1","female","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_954830","PIRC1","male","white",1,0,1,0,1,1,0,0,0,1
"PIRC1_955419","PIRC1","male","black",0,0,0,0,0,0,0,1,1,1
"PIRC1_955450","PIRC1","female","white",0,NA,0,0,0,0,0,0,0,0
"PIRC1_955950","PIRC1","male","black",1,1,0,1,1,0,0,1,1,0
"PIRC1_95640","PIRC1","male","black",1,NA,0,1,0,1,1,1,1,1
"PIRC1_956740","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_956830","PIRC1","male","black",1,1,0,1,0,1,1,1,0,1
"PIRC1_957060","PIRC1","female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_957150","PIRC1","female","black",1,1,1,1,1,0,1,1,1,1
"PIRC1_958940","PIRC1","female","black",1,1,1,0,0,1,1,1,1,1
"PIRC1_959019","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_960020","PIRC1","female","black",1,1,0,1,1,1,0,1,1,1
"PIRC1_96150","PIRC1","female","white",1,1,0,0,0,0,0,1,1,1
"PIRC1_9619","PIRC1","female","black",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_961920","PIRC1","female","black",1,1,1,0,1,1,1,1,1,1
"PIRC1_962020","PIRC1","female","black",1,0,1,1,0,0,0,1,1,1
"PIRC1_962040","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_962209","PIRC1","male","black",0,NA,0,0,0,0,1,1,0,0
"PIRC1_962750","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_962850","PIRC1","female","black",0,0,0,0,0,0,0,1,0,1
"PIRC1_963440","PIRC1","female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_965630","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_965720","PIRC1","male","black",0,NA,1,1,1,1,0,0,0,0
"PIRC1_965830","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_966719","PIRC1","female","black",1,1,1,0,1,1,1,1,1,1
"PIRC1_966760","PIRC1","male","white",1,1,1,0,1,1,0,1,1,1
"PIRC1_966819","PIRC1","female","black",1,NA,1,1,1,1,1,1,1,1
"PIRC1_968750","PIRC1","female","black",1,1,1,0,0,0,1,1,1,1
"PIRC1_96940","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_969860","PIRC1","female","white",1,0,1,1,1,1,1,1,1,1
"PIRC1_970860","PIRC1","male","black",1,0,0,0,0,1,1,1,0,1
"PIRC1_971920","PIRC1","female","black",0,0,0,0,0,0,0,1,0,1
"PIRC1_972519","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_975319","PIRC1","female","black",0,1,0,0,0,0,1,0,0,1
"PIRC1_975350","PIRC1","female","black",1,NA,0,0,0,1,1,1,1,1
"PIRC1_975719","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_976170","PIRC1","male","black",1,1,0,1,0,1,1,1,1,1
"PIRC1_97740","PIRC1","male","white",1,1,1,1,1,1,1,1,1,0
"PIRC1_977530","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_977930","PIRC1","female","black",1,1,0,1,0,0,0,0,1,1
"PIRC1_978020","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_978619","PIRC1","male","black",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_979340","PIRC1","female","black",0,NA,0,0,0,0,0,0,0,1
"PIRC1_979620","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_980020","PIRC1","female","black",1,0,0,1,1,1,1,1,1,0
"PIRC1_98020","PIRC1","female","black",0,0,0,0,0,0,0,1,0,1
"PIRC1_980250","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_980340","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_980840","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_982020","PIRC1","male","white",0,1,0,0,0,0,0,1,0,1
"PIRC1_982040","PIRC1","male","black",0,1,0,0,0,0,0,0,0,1
"PIRC1_982130","PIRC1","female","black",1,0,1,1,0,1,1,1,1,1
"PIRC1_982840","PIRC1","male","black",1,0,1,1,0,1,0,0,0,1
"PIRC1_984930","PIRC1","male","black",1,NA,0,0,0,1,1,1,1,1
"PIRC1_985030","PIRC1","male","black",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_985050","PIRC1","female","white",0,0,0,0,0,1,0,1,1,1
"PIRC1_986840","PIRC1","female","black",1,0,1,0,1,1,1,1,1,1
"PIRC1_98730","PIRC1","male","black",0,0,0,0,0,0,0,0,0,0
"PIRC1_987319","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
